,Frame,x_center,y_center,w,h,label,type,FileName
24411,002442.jpg,168.0,82.0,156.0,141.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002442.jpg
24412,002442.jpg,260.0,55.0,84.0,97.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002442.jpg
24413,002442.jpg,648.0,40.0,67.0,50.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002442.jpg
24414,002442.jpg,673.0,74.0,61.0,44.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002442.jpg
24415,002442.jpg,741.0,77.0,120.0,79.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002442.jpg
24416,002442.jpg,751.0,119.0,95.0,69.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002442.jpg
24417,002442.jpg,850.0,124.0,174.0,105.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002442.jpg
24418,002442.jpg,873.0,174.0,174.0,143.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002442.jpg
24419,002442.jpg,490.0,23.0,44.0,44.0,3.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002442.jpg
24420,002442.jpg,490.0,170.0,90.0,166.0,3.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002442.jpg
24421,008366.jpg,482.0,317.0,783.0,582.0,19.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008366.jpg
24422,004061.jpg,530.0,347.0,609.0,368.0,16.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004061.jpg
24423,004061.jpg,480.0,321.0,948.0,632.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004061.jpg
24424,004769.jpg,672.0,472.0,576.0,336.0,12.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004769.jpg
24425,004769.jpg,229.0,356.0,198.0,534.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004769.jpg
24426,004769.jpg,806.0,452.0,73.0,82.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004769.jpg
24427,004769.jpg,736.0,469.0,113.0,130.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004769.jpg
24428,004769.jpg,375.0,305.0,29.0,39.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004769.jpg
24429,002887.jpg,452.0,492.0,386.0,152.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002887.jpg
24430,002887.jpg,852.0,573.0,215.0,133.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002887.jpg
24431,002887.jpg,688.0,451.0,71.0,32.0,8.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002887.jpg
24432,009329.jpg,483.0,323.0,947.0,634.0,13.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009329.jpg
24433,002171.jpg,297.0,322.0,384.0,198.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002171.jpg
24434,002171.jpg,262.0,415.0,346.0,197.0,12.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002171.jpg
24435,007665.jpg,514.0,354.0,432.0,138.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007665.jpg
24436,007665.jpg,889.0,332.0,142.0,144.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007665.jpg
24437,007665.jpg,72.0,318.0,75.0,113.0,12.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007665.jpg
24438,006162.jpg,464.0,303.0,781.0,221.0,13.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006162.jpg
24439,007687.jpg,749.0,342.0,422.0,592.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007687.jpg
24440,007687.jpg,435.0,345.0,866.0,590.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007687.jpg
24441,000774.jpg,511.0,267.0,695.0,386.0,17.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000774.jpg
24442,007632.jpg,474.0,353.0,941.0,283.0,13.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007632.jpg
24443,000163.jpg,346.0,259.0,492.0,453.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000163.jpg
24444,000163.jpg,463.0,373.0,826.0,427.0,9.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000163.jpg
24445,001710.jpg,742.0,336.0,340.0,519.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001710.jpg
24446,001710.jpg,204.0,365.0,209.0,485.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001710.jpg
24447,001710.jpg,927.0,223.0,42.0,111.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001710.jpg
24448,001710.jpg,951.0,228.0,17.0,114.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001710.jpg
24449,003386.jpg,481.0,407.0,958.0,467.0,13.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003386.jpg
24450,003386.jpg,70.0,175.0,40.0,114.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003386.jpg
24451,007908.jpg,663.0,322.0,593.0,636.0,19.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007908.jpg
24452,003519.jpg,413.0,392.0,388.0,497.0,5.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003519.jpg
24453,004025.jpg,509.0,351.0,388.0,371.0,5.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004025.jpg
24454,005738.jpg,419.0,309.0,614.0,304.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005738.jpg
24455,005738.jpg,104.0,285.0,204.0,218.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005738.jpg
24456,005738.jpg,455.0,160.0,38.0,29.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005738.jpg
24457,007332.jpg,57.0,280.0,106.0,130.0,2.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007332.jpg
24458,007332.jpg,834.0,469.0,252.0,270.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007332.jpg
24459,007332.jpg,217.0,487.0,349.0,285.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007332.jpg
24460,007332.jpg,404.0,410.0,175.0,300.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007332.jpg
24461,007332.jpg,622.0,405.0,227.0,350.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007332.jpg
24462,007332.jpg,749.0,195.0,422.0,384.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007332.jpg
24463,007332.jpg,384.0,573.0,131.0,135.0,16.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007332.jpg
24464,007332.jpg,216.0,252.0,179.0,152.0,8.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007332.jpg
24465,002726.jpg,874.0,433.0,173.0,393.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002726.jpg
24466,002726.jpg,732.0,435.0,205.0,410.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002726.jpg
24467,002726.jpg,522.0,575.0,111.0,130.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002726.jpg
24468,002726.jpg,484.0,460.0,192.0,360.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002726.jpg
24469,002726.jpg,362.0,491.0,121.0,299.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002726.jpg
24470,008901.jpg,342.0,520.0,457.0,241.0,9.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008901.jpg
24471,008901.jpg,379.0,433.0,228.0,381.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008901.jpg
24472,008901.jpg,461.0,289.0,88.0,148.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008901.jpg
24473,008901.jpg,624.0,429.0,276.0,422.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008901.jpg
24474,002957.jpg,420.0,351.0,837.0,579.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002957.jpg
24475,002957.jpg,486.0,339.0,365.0,142.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002957.jpg
24476,002290.jpg,600.0,391.0,624.0,410.0,9.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002290.jpg
24477,002290.jpg,555.0,243.0,507.0,451.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002290.jpg
24478,002290.jpg,306.0,131.0,52.0,71.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002290.jpg
24479,002290.jpg,240.0,129.0,38.0,82.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002290.jpg
24480,002290.jpg,214.0,138.0,52.0,63.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002290.jpg
24481,002290.jpg,150.0,132.0,42.0,83.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002290.jpg
24482,002290.jpg,106.0,139.0,65.0,71.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002290.jpg
24483,002290.jpg,46.0,138.0,50.0,68.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002290.jpg
24484,002290.jpg,372.0,132.0,31.0,72.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002290.jpg
24485,002290.jpg,402.0,125.0,36.0,64.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002290.jpg
24486,002290.jpg,746.0,139.0,33.0,27.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002290.jpg
24487,002290.jpg,727.0,138.0,29.0,36.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002290.jpg
24488,002290.jpg,831.0,135.0,35.0,37.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002290.jpg
24489,002290.jpg,795.0,139.0,31.0,30.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002290.jpg
24490,006847.jpg,238.0,419.0,215.0,308.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006847.jpg
24491,006847.jpg,561.0,365.0,403.0,363.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006847.jpg
24492,006847.jpg,511.0,268.0,119.0,281.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006847.jpg
24493,006847.jpg,215.0,318.0,104.0,288.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006847.jpg
24494,002699.jpg,495.0,303.0,649.0,200.0,19.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002699.jpg
24495,004079.jpg,537.0,313.0,278.0,515.0,7.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004079.jpg
24496,002503.jpg,204.0,364.0,396.0,178.0,2.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002503.jpg
24497,002503.jpg,680.0,322.0,326.0,506.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002503.jpg
24498,002503.jpg,945.0,172.0,29.0,109.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002503.jpg
24499,002503.jpg,835.0,164.0,68.0,61.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002503.jpg
24500,002503.jpg,66.0,534.0,126.0,211.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002503.jpg
24501,002503.jpg,166.0,546.0,326.0,188.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002503.jpg
24502,002503.jpg,226.0,365.0,258.0,124.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002503.jpg
24503,000534.jpg,462.0,330.0,912.0,621.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000534.jpg
24504,000297.jpg,338.0,352.0,280.0,376.0,18.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000297.jpg
24505,000297.jpg,610.0,393.0,186.0,305.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000297.jpg
24506,000297.jpg,523.0,371.0,179.0,256.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000297.jpg
24507,009887.jpg,544.0,513.0,63.0,80.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009887.jpg
24508,009887.jpg,468.0,494.0,83.0,94.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009887.jpg
24509,000808.jpg,472.0,321.0,649.0,638.0,18.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000808.jpg
24510,006934.jpg,878.0,290.0,163.0,389.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006934.jpg
24511,006934.jpg,464.0,297.0,163.0,249.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006934.jpg
24512,006934.jpg,329.0,432.0,278.0,379.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006934.jpg
24513,006934.jpg,203.0,372.0,401.0,536.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006934.jpg
24514,006934.jpg,79.0,201.0,104.0,160.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006934.jpg
24515,006934.jpg,640.0,513.0,639.0,254.0,11.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006934.jpg
24516,009838.jpg,471.0,329.0,924.0,284.0,13.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009838.jpg
24517,006037.jpg,396.0,314.0,405.0,498.0,7.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006037.jpg
24518,008289.jpg,407.0,392.0,810.0,497.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008289.jpg
24519,001432.jpg,481.0,322.0,954.0,637.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001432.jpg
24520,009344.jpg,748.0,322.0,371.0,636.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009344.jpg
24521,009344.jpg,436.0,259.0,108.0,142.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009344.jpg
24522,009344.jpg,527.0,357.0,159.0,316.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009344.jpg
24523,000538.jpg,882.0,404.0,156.0,92.0,14.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000538.jpg
24524,000538.jpg,753.0,382.0,35.0,54.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000538.jpg
24525,000538.jpg,180.0,386.0,86.0,281.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000538.jpg
24526,007131.jpg,479.0,320.0,865.0,637.0,12.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007131.jpg
24527,007448.jpg,477.0,287.0,121.0,208.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007448.jpg
24528,007448.jpg,496.0,388.0,336.0,226.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007448.jpg
24529,008282.jpg,428.0,295.0,77.0,58.0,2.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008282.jpg
24530,008282.jpg,191.0,391.0,351.0,188.0,10.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008282.jpg
24531,008282.jpg,723.0,498.0,474.0,283.0,10.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008282.jpg
24532,008568.jpg,699.0,318.0,522.0,333.0,14.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008568.jpg
24533,008568.jpg,300.0,345.0,536.0,276.0,14.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008568.jpg
24534,004066.jpg,560.0,299.0,609.0,307.0,10.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004066.jpg
24535,001431.jpg,483.0,457.0,954.0,358.0,11.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001431.jpg
24536,001431.jpg,105.0,346.0,125.0,254.0,3.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001431.jpg
24537,001431.jpg,432.0,161.0,799.0,265.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001431.jpg
24538,001431.jpg,688.0,142.0,225.0,273.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001431.jpg
24539,007458.jpg,797.0,509.0,326.0,261.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007458.jpg
24540,007458.jpg,496.0,286.0,129.0,73.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007458.jpg
24541,007458.jpg,297.0,366.0,221.0,179.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007458.jpg
24542,007458.jpg,588.0,454.0,670.0,372.0,11.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007458.jpg
24543,007458.jpg,494.0,119.0,129.0,104.0,2.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007458.jpg
24544,001837.jpg,110.0,266.0,56.0,54.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001837.jpg
24545,001837.jpg,905.0,339.0,110.0,168.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001837.jpg
24546,001837.jpg,399.0,435.0,471.0,376.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001837.jpg
24547,001837.jpg,842.0,550.0,230.0,179.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001837.jpg
24548,001837.jpg,397.0,513.0,543.0,255.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001837.jpg
24549,002844.jpg,615.0,281.0,689.0,416.0,17.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002844.jpg
24550,003989.jpg,740.0,358.0,202.0,197.0,9.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003989.jpg
24551,003989.jpg,216.0,259.0,156.0,139.0,9.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003989.jpg
24552,003989.jpg,228.0,229.0,79.0,211.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003989.jpg
24553,003989.jpg,387.0,244.0,129.0,205.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003989.jpg
24554,003989.jpg,547.0,255.0,77.0,251.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003989.jpg
24555,003989.jpg,765.0,320.0,171.0,261.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003989.jpg
24556,003989.jpg,434.0,325.0,219.0,282.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003989.jpg
24557,003989.jpg,411.0,345.0,238.0,226.0,9.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003989.jpg
24558,005280.jpg,565.0,312.0,420.0,179.0,17.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005280.jpg
24559,006004.jpg,569.0,376.0,597.0,333.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006004.jpg
24560,006004.jpg,347.0,393.0,366.0,412.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006004.jpg
24561,006004.jpg,571.0,428.0,392.0,424.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006004.jpg
24562,006004.jpg,147.0,431.0,288.0,419.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006004.jpg
24563,001497.jpg,698.0,69.0,524.0,135.0,14.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001497.jpg
24564,001497.jpg,194.0,62.0,150.0,39.0,14.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001497.jpg
24565,001497.jpg,32.0,78.0,60.0,63.0,14.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001497.jpg
24566,001497.jpg,131.0,193.0,257.0,68.0,14.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001497.jpg
24567,001497.jpg,472.0,249.0,315.0,58.0,14.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001497.jpg
24568,001497.jpg,204.0,235.0,255.0,90.0,14.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001497.jpg
24569,001497.jpg,532.0,288.0,530.0,104.0,14.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001497.jpg
24570,001497.jpg,186.0,112.0,134.0,63.0,14.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001497.jpg
24571,000925.jpg,235.0,402.0,359.0,439.0,15.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000925.jpg
24572,000925.jpg,738.0,397.0,290.0,413.0,15.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000925.jpg
24573,009184.jpg,801.0,173.0,311.0,343.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009184.jpg
24574,009184.jpg,135.0,194.0,267.0,379.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009184.jpg
24575,009184.jpg,429.0,323.0,854.0,634.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009184.jpg
24576,007846.jpg,676.0,346.0,442.0,577.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007846.jpg
24577,007846.jpg,243.0,321.0,482.0,638.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007846.jpg
24578,007884.jpg,487.0,322.0,866.0,606.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007884.jpg
24579,007884.jpg,444.0,508.0,839.0,265.0,12.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007884.jpg
24580,009745.jpg,747.0,352.0,161.0,77.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009745.jpg
24581,009745.jpg,300.0,392.0,223.0,128.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009745.jpg
24582,008045.jpg,670.0,123.0,438.0,240.0,11.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008045.jpg
24583,008045.jpg,746.0,117.0,152.0,122.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008045.jpg
24584,008045.jpg,886.0,205.0,148.0,184.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008045.jpg
24585,008045.jpg,801.0,126.0,319.0,231.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008045.jpg
24586,005402.jpg,355.0,397.0,476.0,307.0,13.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005402.jpg
24587,000600.jpg,433.0,320.0,862.0,598.0,13.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000600.jpg
24588,005104.jpg,67.0,260.0,131.0,279.0,2.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005104.jpg
24589,005104.jpg,773.0,401.0,374.0,479.0,10.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005104.jpg
24590,005104.jpg,773.0,477.0,182.0,188.0,16.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005104.jpg
24591,003921.jpg,462.0,378.0,605.0,524.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003921.jpg
24592,008806.jpg,434.0,100.0,23.0,29.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008806.jpg
24593,008806.jpg,451.0,288.0,12.0,29.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008806.jpg
24594,008806.jpg,464.0,289.0,13.0,26.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008806.jpg
24595,008806.jpg,478.0,293.0,12.0,26.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008806.jpg
24596,008806.jpg,679.0,332.0,44.0,108.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008806.jpg
24597,008806.jpg,826.0,357.0,46.0,123.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008806.jpg
24598,005631.jpg,265.0,394.0,525.0,486.0,19.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005631.jpg
24599,005631.jpg,588.0,420.0,156.0,221.0,19.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005631.jpg
24600,005631.jpg,691.0,396.0,46.0,108.0,19.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005631.jpg
24601,005631.jpg,737.0,426.0,77.0,110.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005631.jpg
24602,005631.jpg,869.0,442.0,100.0,147.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005631.jpg
24603,001687.jpg,603.0,227.0,269.0,140.0,5.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001687.jpg
24604,001687.jpg,534.0,506.0,468.0,268.0,5.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001687.jpg
24605,007627.jpg,190.0,461.0,261.0,348.0,12.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007627.jpg
24606,007627.jpg,170.0,311.0,252.0,474.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007627.jpg
24607,000887.jpg,478.0,296.0,860.0,396.0,13.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000887.jpg
24608,008114.jpg,480.0,468.0,630.0,290.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008114.jpg
24609,008114.jpg,815.0,331.0,171.0,68.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008114.jpg
24610,008447.jpg,501.0,324.0,918.0,536.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008447.jpg
24611,008447.jpg,613.0,44.0,205.0,84.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008447.jpg
24612,008447.jpg,246.0,46.0,61.0,41.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008447.jpg
24613,004473.jpg,611.0,320.0,396.0,147.0,17.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004473.jpg
24614,004508.jpg,94.0,174.0,46.0,146.0,3.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004508.jpg
24615,004508.jpg,729.0,454.0,25.0,107.0,3.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004508.jpg
24616,004508.jpg,746.0,463.0,33.0,102.0,3.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004508.jpg
24617,004508.jpg,289.0,411.0,505.0,446.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004508.jpg
24618,004508.jpg,905.0,322.0,109.0,632.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004508.jpg
24619,001899.jpg,840.0,422.0,156.0,93.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001899.jpg
24620,001899.jpg,608.0,407.0,71.0,62.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001899.jpg
24621,001899.jpg,554.0,417.0,40.0,37.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001899.jpg
24622,001899.jpg,456.0,417.0,40.0,33.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001899.jpg
24623,001899.jpg,245.0,434.0,75.0,50.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001899.jpg
24624,001899.jpg,311.0,416.0,35.0,31.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001899.jpg
24625,001899.jpg,67.0,419.0,50.0,33.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001899.jpg
24626,001899.jpg,124.0,421.0,36.0,25.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001899.jpg
24627,001899.jpg,172.0,412.0,52.0,40.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001899.jpg
